businessentityid,persontype,namestyle,title,firstname,middlename,lastname,suffix,emailpromotion,additionalcontactinfo,demographics,rowguid,modifieddate
88,EM,False,,Betsy,A,Stadick,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",c214ab1e-a07e-4a62-9033-19dde0de1937,2009-12-11 00:00:00.000
89,EM,False,,Patrick,C,Wedge,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",cd334ac3-ee11-4999-bba1-7f33de161124,2010-01-25 00:00:00.000
90,EM,False,,Danielle,C,Tiedt,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",852a07ee-1d24-4810-8121-365dab884c8d,2010-02-13 00:00:00.000
91,EM,False,,Kimberly,B,Zimmerman,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",67647d8c-c685-4704-81b7-ae1087cc2c6d,2010-01-05 00:00:00.000
92,EM,False,,Tom,M,Vande Velde,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",a36da26b-29ba-4627-9731-134d65a53143,2010-03-03 00:00:00.000
93,EM,False,,Kok-Ho,T,Loh,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",3e4ae757-8c3e-47cc-bc20-528ccf271e3d,2008-12-20 00:00:00.000
94,EM,False,,Russell,,Hunter,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",288ef549-203c-439c-a6b2-32fd822327ff,2008-12-05 00:00:00.000
95,EM,False,,Jim,H,Scardelis,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",a45f89bb-9748-41f8-9faa-a5d76df4b029,2008-12-12 00:00:00.000
96,EM,False,,Elizabeth,I,Keyser,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",cb9a2a0c-68e5-475b-9d6d-ebd548fe5b9c,2009-02-23 00:00:00.000
97,EM,False,,Mandar,H,Samant,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",907ae318-9ff7-4b56-b52b-5fdca7bf8a62,2009-02-03 00:00:00.000
98,EM,False,,Sameer,A,Tejani,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",f19be575-4a2e-413d-9be9-0af4b75c6fcd,2009-02-04 00:00:00.000
99,EM,False,,Nuan,,Yu,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",938fcd64-e06d-453c-9e70-bfe41753557b,2008-12-30 00:00:00.000
100,EM,False,,Lolan,B,Song,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",dcd41870-a67b-4d7f-b874-92c6854e1d0d,2009-01-05 00:00:00.000
101,EM,False,,Houman,N,Pournasseh,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",14e39720-994d-42c0-a26d-7877bb264ff5,2009-01-18 00:00:00.000
102,EM,False,,Zheng,W,Mu,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",17d15ae1-fb50-4303-a509-24c6c553c17d,2008-11-26 00:00:00.000
103,EM,False,,Ebru,N,Ersan,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",64a9674e-9625-4ef2-8f4d-357390735c08,2009-11-29 00:00:00.000
104,EM,False,,Mary,R,Baker,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",9e450675-b7f1-47c1-bb64-95e998b57ed4,2009-12-18 00:00:00.000
105,EM,False,,Kevin,M,Homer,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",1d1c9d2a-ea15-409c-8e32-8f5c6f8f286a,2009-12-18 00:00:00.000
106,EM,False,,John,T,Kane,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",4c117c8f-07c6-4b4e-a7d0-b8ad58eed8ae,2010-02-20 00:00:00.000
107,EM,False,,Christopher,E,Hill,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",a066751c-b57f-4186-8219-6652ae1189b1,2010-02-01 00:00:00.000
108,EM,False,,Jinghao,K,Liu,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",dd35eb13-6d4f-4c82-b33c-d693090722b6,2008-12-01 00:00:00.000
109,EM,False,,Alice,O,Ciccu,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",b5836e66-4251-4d4d-8f49-8e6d9e3c9d64,2008-11-30 00:00:00.000
110,EM,False,,Jun,T,Cao,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",20bdff3b-3561-482b-b02d-da9b6183b6d9,2008-12-07 00:00:00.000
111,EM,False,,Suroor,R,Fatima,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",62c97c5b-5cab-42c6-813d-c0c75bbbfd7b,2008-12-10 00:00:00.000
112,EM,False,,John,P,Evans,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",fcfa001c-d5bc-455f-9124-21290b4a5304,2008-12-25 00:00:00.000
113,EM,False,,Linda,K,Moschell,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",1552d700-1e1c-4725-8074-d8d7d9a49b0e,2008-12-18 00:00:00.000
114,EM,False,,Mindaugas,J,Krapauskas,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",7c623d80-0a62-42de-a355-24715a7160c6,2009-01-06 00:00:00.000
115,EM,False,,Angela,W,Barbariol,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",8e6adfd0-2fe0-4eb9-93f2-a04fd877f6dc,2009-01-13 00:00:00.000
116,EM,False,,Michael,W,Patten,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",c31d89be-1db6-495b-8699-4669e5fa4b9d,2009-01-24 00:00:00.000
117,EM,False,,Chad,W,Niswonger,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",1cac3a75-34ab-45c1-b9f1-7caa44c76a75,2009-02-11 00:00:00.000
118,EM,False,,Don,L,Hall,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",f369194e-2ff0-4e61-97a7-b821f8b2baed,2009-02-06 00:00:00.000
119,EM,False,,Michael,T,Entin,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",7533c47d-8e8f-40ac-8383-cf3df57e3d84,2009-02-18 00:00:00.000
120,EM,False,,Kitti,H,Lertpiriyasuwat,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",bfadc42c-0d0e-4bda-94b7-b14e89f5fc69,2009-02-25 00:00:00.000
121,EM,False,,Pilar,G,Ackerman,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",81f50324-d0b5-4ea5-8b20-f99d46572c76,2008-12-26 00:00:00.000
122,EM,False,,Susan,W,Eaton,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",84c723ac-f07f-4299-89b1-faabb9ca47fc,2008-11-30 00:00:00.000
123,EM,False,,Vamsi,N,Kuppa,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",37154efe-002f-4d85-a84b-a8b1ff714bc6,2008-11-30 00:00:00.000
124,EM,False,,Kim,T,Ralls,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",7ab39816-ff5a-4f3d-a3dc-88d906ec054f,2008-12-19 00:00:00.000
125,EM,False,,Matthias,T,Berndt,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",318bf718-6ccc-4f26-ac81-00eaf17b1bfe,2009-01-13 00:00:00.000
126,EM,False,,Jimmy,T,Bischoff,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",52182904-cfaf-4b2d-8d77-268de7ab5da4,2009-02-19 00:00:00.000
127,EM,False,,David,P,Hamilton,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",d6532f6d-a832-4266-b0f0-2f874f5a85ba,2008-12-27 00:00:00.000
128,EM,False,,Paul,B,Komosinski,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",e4145f40-88d2-43f4-a018-9bfb38d6d9ff,2008-11-27 00:00:00.000
129,EM,False,,Gary,W,Yukish,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",09ea8640-ed99-4205-9433-078f1d81d221,2008-12-15 00:00:00.000
130,EM,False,,Rob,T,Caron,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",909f01ef-2f6d-44dd-af8d-1553bed7eacf,2009-02-06 00:00:00.000
131,EM,False,,Baris,F,Cetinok,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",ba03c1a4-0577-44f5-bfbc-fc701c007f13,2009-02-08 00:00:00.000
132,EM,False,,Nicole,B,Holliday,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",f101c5ee-17b1-4fb0-9cae-4a88694ceeaa,2009-02-15 00:00:00.000
133,EM,False,,Michael,L,Rothkugel,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",ee04f4cb-977a-48d0-acb4-d89172fd5ae2,2009-01-03 00:00:00.000
134,EM,False,,Eric,,Gubbels,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",4a9ac912-9e22-47b7-b126-5f3b576a430e,2009-01-07 00:00:00.000
135,EM,False,,Ivo,William,Salmre,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",dfa4b008-d83f-4828-aac6-449e683909f5,2008-11-27 00:00:00.000
136,EM,False,,Sylvester,A,Valdez,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",6152bec3-bb11-43aa-b691-9881ce6dd3f3,2009-12-04 00:00:00.000
137,EM,False,,Anibal,T,Sousa,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",9b75a538-958c-4c91-987a-b9bcce683e8a,2009-02-16 00:00:00.000
138,EM,False,,Samantha,H,Smith,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",11ef6f0a-29b6-4541-82f0-2e7a35179e48,2009-01-28 00:00:00.000
139,EM,False,Mr.,Hung-Fu,T,Ting,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",739c7553-13e5-4f36-86f6-4775645547ae,2009-12-30 00:00:00.000
140,EM,False,,Prasanna,E,Samarawickrama,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",e8673e92-31f6-42f4-a65c-a595d3f899f6,2010-01-15 00:00:00.000
141,EM,False,,Min,G,Su,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",3bb0243e-11e3-4e5c-8db5-6b927c71432e,2010-01-17 00:00:00.000
142,EM,False,,Olinda,C,Turner,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",bf741cec-34e0-4b44-99c2-e0382fcd9e8e,2010-02-25 00:00:00.000
143,EM,False,,Krishna,,Sunkammurali,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",442c8270-1e84-47c5-a621-af10cf1b3546,2010-02-06 00:00:00.000
144,EM,False,,Paul,R,Singh,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",ba4c0109-a2a4-4595-a357-38a64b643e3c,2009-01-10 00:00:00.000
145,EM,False,,Cynthia,S,Randall,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",f0c15ad6-4cff-4931-a216-49b635596043,2009-01-20 00:00:00.000
146,EM,False,,Jian Shuo,,Wang,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",009ebb72-9173-4aa9-920e-b578f3c927de,2008-11-30 00:00:00.000
147,EM,False,,Sandra,,Reátegui Alayo,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",b07fa8a6-a056-48ab-91f8-318c6c87b502,2008-12-19 00:00:00.000
148,EM,False,,Jason,M,Watters,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",00d61032-0d0e-41e3-8f37-b5987c8d5087,2009-01-07 00:00:00.000
149,EM,False,,Andy,M,Ruth,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",9cfdf60a-083a-44dc-afe2-d578c76fd55a,2009-01-24 00:00:00.000
150,EM,False,,Michael,T,Vanderhyde,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",944ae1f8-e154-4752-9a24-8e8fe85156f3,2009-02-19 00:00:00.000
151,EM,False,,Rostislav,E,Shabalin,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",faa146e7-5c07-4c47-8b66-dcda9be58d54,2009-02-12 00:00:00.000
152,EM,False,,Yuhong,L,Li,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",866472d1-65c3-4aa7-b15b-f75ef10cb7d8,2009-01-25 00:00:00.000
153,EM,False,,Hanying,P,Feng,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",ddaae515-0a69-4750-b6ee-7ac6629f55b8,2008-12-09 00:00:00.000
154,EM,False,,Raymond,K,Sam,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",02717918-b884-41b9-87b3-a0f8c2939ec1,2008-12-16 00:00:00.000
155,EM,False,,Fadi,K,Fakhouri,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",3ef14439-76b4-4086-be8d-0a03a6694425,2008-12-28 00:00:00.000
156,EM,False,,Lane,M,Sacksteder,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",8591375e-8ed1-49c8-89f3-52aed00c77f1,2009-01-04 00:00:00.000
157,EM,False,,Linda,A,Randall,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",ef38ac01-9c58-4cd0-aa39-d12dda3c3e9c,2009-01-27 00:00:00.000
158,EM,False,,Shelley,N,Dyck,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",77b7f905-5028-491c-a1dc-80087aac7817,2009-02-28 00:00:00.000
159,EM,False,,Terrence,W,Earls,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",15365ed2-53ac-4ec7-93bf-89ed5d903167,2009-02-09 00:00:00.000
160,EM,False,,Jeff,V,Hay,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",8c7296ab-73da-4992-8200-833b2c625d50,2009-01-14 00:00:00.000
161,EM,False,,Kirk,J,Koenigsbauer,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",35a9a423-c54f-48c5-9527-cf1e93089d92,2008-12-08 00:00:00.000
162,EM,False,,Laura,C,Steele,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",5ff2682d-d7e7-48a3-9def-b60f0b8434fe,2008-12-27 00:00:00.000
163,EM,False,,Alex,M,Nayberg,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",08ca0103-ca0e-4b52-a20f-590ba3fecda8,2009-02-01 00:00:00.000
164,EM,False,,Andrew,M,Cencini,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",b1d33171-636c-440c-b4f6-f5f6f1ebbc70,2009-02-27 00:00:00.000
165,EM,False,,Chris,T,Preston,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",9f2d6941-1de5-4076-9817-7eccf6c47d55,2009-01-15 00:00:00.000
166,EM,False,,Jack,S,Richins,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",8f9bcf96-29e1-4bed-9bf4-d8260ad0af68,2009-02-14 00:00:00.000
167,EM,False,,David,N,Johnson,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",c2c7021b-3209-45f7-8560-b3132595f9da,2008-11-25 00:00:00.000
168,EM,False,,Garrett,R,Young,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",da309209-a597-4d54-b717-d984b38975d1,2008-11-30 00:00:00.000
169,EM,False,,Susan,A,Metters,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",d8414490-ca5b-4517-bbe9-7fbf4d696771,2008-12-07 00:00:00.000
170,EM,False,,George,Z,Li,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",e9e65deb-797b-4b49-b41c-81f1dc593bb9,2008-12-14 00:00:00.000
171,EM,False,,David,A,Yalovsky,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",4c1f3e85-aeed-4a7d-a4fe-eedfb750e45d,2008-12-26 00:00:00.000
